Ad ID,Advertiser ID,Headline,Description,URL
2448,811,Ad from advertiser #811,Ad #5 of advertiser #811,https://www.amazon.com?advertiser=811&ad=5
2449,812,Ad from advertiser #812,Ad #1 of advertiser #812,https://www.amazon.com?advertiser=812&ad=1
2450,812,Ad from advertiser #812,Ad #2 of advertiser #812,https://www.amazon.com?advertiser=812&ad=2
2451,812,Ad from advertiser #812,Ad #3 of advertiser #812,https://www.amazon.com?advertiser=812&ad=3
2452,813,Ad from advertiser #813,Ad #1 of advertiser #813,https://www.amazon.com?advertiser=813&ad=1
2453,813,Ad from advertiser #813,Ad #2 of advertiser #813,https://www.amazon.com?advertiser=813&ad=2
2454,814,Ad from advertiser #814,Ad #1 of advertiser #814,https://www.amazon.com?advertiser=814&ad=1
2455,814,Ad from advertiser #814,Ad #2 of advertiser #814,https://www.amazon.com?advertiser=814&ad=2
2456,814,Ad from advertiser #814,Ad #3 of advertiser #814,https://www.amazon.com?advertiser=814&ad=3
2457,814,Ad from advertiser #814,Ad #4 of advertiser #814,https://www.amazon.com?advertiser=814&ad=4
2458,814,Ad from advertiser #814,Ad #5 of advertiser #814,https://www.amazon.com?advertiser=814&ad=5
2459,815,Ad from advertiser #815,Ad #1 of advertiser #815,https://www.amazon.com?advertiser=815&ad=1
2460,815,Ad from advertiser #815,Ad #2 of advertiser #815,https://www.amazon.com?advertiser=815&ad=2
2461,815,Ad from advertiser #815,Ad #3 of advertiser #815,https://www.amazon.com?advertiser=815&ad=3
2462,816,Ad from advertiser #816,Ad #1 of advertiser #816,https://www.amazon.com?advertiser=816&ad=1
2463,816,Ad from advertiser #816,Ad #2 of advertiser #816,https://www.amazon.com?advertiser=816&ad=2
2464,817,Ad from advertiser #817,Ad #1 of advertiser #817,https://www.amazon.com?advertiser=817&ad=1
2465,817,Ad from advertiser #817,Ad #2 of advertiser #817,https://www.amazon.com?advertiser=817&ad=2
2466,818,Ad from advertiser #818,Ad #1 of advertiser #818,https://www.amazon.com?advertiser=818&ad=1
2467,819,Ad from advertiser #819,Ad #1 of advertiser #819,https://www.amazon.com?advertiser=819&ad=1
2468,819,Ad from advertiser #819,Ad #2 of advertiser #819,https://www.amazon.com?advertiser=819&ad=2
2469,820,Ad from advertiser #820,Ad #1 of advertiser #820,https://www.amazon.com?advertiser=820&ad=1
2470,820,Ad from advertiser #820,Ad #2 of advertiser #820,https://www.amazon.com?advertiser=820&ad=2
2471,821,Ad from advertiser #821,Ad #1 of advertiser #821,https://www.amazon.com?advertiser=821&ad=1
2472,821,Ad from advertiser #821,Ad #2 of advertiser #821,https://www.amazon.com?advertiser=821&ad=2
2473,821,Ad from advertiser #821,Ad #3 of advertiser #821,https://www.amazon.com?advertiser=821&ad=3
2474,821,Ad from advertiser #821,Ad #4 of advertiser #821,https://www.amazon.com?advertiser=821&ad=4
2475,822,Ad from advertiser #822,Ad #1 of advertiser #822,https://www.amazon.com?advertiser=822&ad=1
2476,822,Ad from advertiser #822,Ad #2 of advertiser #822,https://www.amazon.com?advertiser=822&ad=2
2477,822,Ad from advertiser #822,Ad #3 of advertiser #822,https://www.amazon.com?advertiser=822&ad=3
2478,823,Ad from advertiser #823,Ad #1 of advertiser #823,https://www.amazon.com?advertiser=823&ad=1
2479,824,Ad from advertiser #824,Ad #1 of advertiser #824,https://www.amazon.com?advertiser=824&ad=1
2480,824,Ad from advertiser #824,Ad #2 of advertiser #824,https://www.amazon.com?advertiser=824&ad=2
2481,824,Ad from advertiser #824,Ad #3 of advertiser #824,https://www.amazon.com?advertiser=824&ad=3
2482,824,Ad from advertiser #824,Ad #4 of advertiser #824,https://www.amazon.com?advertiser=824&ad=4
2483,824,Ad from advertiser #824,Ad #5 of advertiser #824,https://www.amazon.com?advertiser=824&ad=5
2484,825,Ad from advertiser #825,Ad #1 of advertiser #825,https://www.amazon.com?advertiser=825&ad=1
2485,825,Ad from advertiser #825,Ad #2 of advertiser #825,https://www.amazon.com?advertiser=825&ad=2
2486,825,Ad from advertiser #825,Ad #3 of advertiser #825,https://www.amazon.com?advertiser=825&ad=3
2487,826,Ad from advertiser #826,Ad #1 of advertiser #826,https://www.amazon.com?advertiser=826&ad=1
2488,826,Ad from advertiser #826,Ad #2 of advertiser #826,https://www.amazon.com?advertiser=826&ad=2
2489,826,Ad from advertiser #826,Ad #3 of advertiser #826,https://www.amazon.com?advertiser=826&ad=3
2490,826,Ad from advertiser #826,Ad #4 of advertiser #826,https://www.amazon.com?advertiser=826&ad=4
2491,826,Ad from advertiser #826,Ad #5 of advertiser #826,https://www.amazon.com?advertiser=826&ad=5
2492,827,Ad from advertiser #827,Ad #1 of advertiser #827,https://www.amazon.com?advertiser=827&ad=1
2493,828,Ad from advertiser #828,Ad #1 of advertiser #828,https://www.amazon.com?advertiser=828&ad=1
2494,828,Ad from advertiser #828,Ad #2 of advertiser #828,https://www.amazon.com?advertiser=828&ad=2
2495,828,Ad from advertiser #828,Ad #3 of advertiser #828,https://www.amazon.com?advertiser=828&ad=3
2496,828,Ad from advertiser #828,Ad #4 of advertiser #828,https://www.amazon.com?advertiser=828&ad=4
2497,829,Ad from advertiser #829,Ad #1 of advertiser #829,https://www.amazon.com?advertiser=829&ad=1
2498,829,Ad from advertiser #829,Ad #2 of advertiser #829,https://www.amazon.com?advertiser=829&ad=2
2499,830,Ad from advertiser #830,Ad #1 of advertiser #830,https://www.amazon.com?advertiser=830&ad=1
2500,830,Ad from advertiser #830,Ad #2 of advertiser #830,https://www.amazon.com?advertiser=830&ad=2
2501,831,Ad from advertiser #831,Ad #1 of advertiser #831,https://www.amazon.com?advertiser=831&ad=1
2502,831,Ad from advertiser #831,Ad #2 of advertiser #831,https://www.amazon.com?advertiser=831&ad=2
2503,832,Ad from advertiser #832,Ad #1 of advertiser #832,https://www.amazon.com?advertiser=832&ad=1
2504,832,Ad from advertiser #832,Ad #2 of advertiser #832,https://www.amazon.com?advertiser=832&ad=2
2505,832,Ad from advertiser #832,Ad #3 of advertiser #832,https://www.amazon.com?advertiser=832&ad=3
2506,832,Ad from advertiser #832,Ad #4 of advertiser #832,https://www.amazon.com?advertiser=832&ad=4
2507,832,Ad from advertiser #832,Ad #5 of advertiser #832,https://www.amazon.com?advertiser=832&ad=5
2508,833,Ad from advertiser #833,Ad #1 of advertiser #833,https://www.amazon.com?advertiser=833&ad=1
2509,833,Ad from advertiser #833,Ad #2 of advertiser #833,https://www.amazon.com?advertiser=833&ad=2
2510,833,Ad from advertiser #833,Ad #3 of advertiser #833,https://www.amazon.com?advertiser=833&ad=3
2511,834,Ad from advertiser #834,Ad #1 of advertiser #834,https://www.amazon.com?advertiser=834&ad=1
2512,835,Ad from advertiser #835,Ad #1 of advertiser #835,https://www.amazon.com?advertiser=835&ad=1
2513,836,Ad from advertiser #836,Ad #1 of advertiser #836,https://www.amazon.com?advertiser=836&ad=1
2514,836,Ad from advertiser #836,Ad #2 of advertiser #836,https://www.amazon.com?advertiser=836&ad=2
2515,836,Ad from advertiser #836,Ad #3 of advertiser #836,https://www.amazon.com?advertiser=836&ad=3
2516,836,Ad from advertiser #836,Ad #4 of advertiser #836,https://www.amazon.com?advertiser=836&ad=4
2517,836,Ad from advertiser #836,Ad #5 of advertiser #836,https://www.amazon.com?advertiser=836&ad=5
2518,837,Ad from advertiser #837,Ad #1 of advertiser #837,https://www.amazon.com?advertiser=837&ad=1
2519,838,Ad from advertiser #838,Ad #1 of advertiser #838,https://www.amazon.com?advertiser=838&ad=1
2520,838,Ad from advertiser #838,Ad #2 of advertiser #838,https://www.amazon.com?advertiser=838&ad=2
2521,838,Ad from advertiser #838,Ad #3 of advertiser #838,https://www.amazon.com?advertiser=838&ad=3
2522,838,Ad from advertiser #838,Ad #4 of advertiser #838,https://www.amazon.com?advertiser=838&ad=4
2523,838,Ad from advertiser #838,Ad #5 of advertiser #838,https://www.amazon.com?advertiser=838&ad=5
2524,839,Ad from advertiser #839,Ad #1 of advertiser #839,https://www.amazon.com?advertiser=839&ad=1
2525,839,Ad from advertiser #839,Ad #2 of advertiser #839,https://www.amazon.com?advertiser=839&ad=2
2526,839,Ad from advertiser #839,Ad #3 of advertiser #839,https://www.amazon.com?advertiser=839&ad=3
2527,839,Ad from advertiser #839,Ad #4 of advertiser #839,https://www.amazon.com?advertiser=839&ad=4
2528,839,Ad from advertiser #839,Ad #5 of advertiser #839,https://www.amazon.com?advertiser=839&ad=5
2529,840,Ad from advertiser #840,Ad #1 of advertiser #840,https://www.amazon.com?advertiser=840&ad=1
2530,840,Ad from advertiser #840,Ad #2 of advertiser #840,https://www.amazon.com?advertiser=840&ad=2
2531,841,Ad from advertiser #841,Ad #1 of advertiser #841,https://www.amazon.com?advertiser=841&ad=1
2532,842,Ad from advertiser #842,Ad #1 of advertiser #842,https://www.amazon.com?advertiser=842&ad=1
2533,842,Ad from advertiser #842,Ad #2 of advertiser #842,https://www.amazon.com?advertiser=842&ad=2
2534,842,Ad from advertiser #842,Ad #3 of advertiser #842,https://www.amazon.com?advertiser=842&ad=3
2535,842,Ad from advertiser #842,Ad #4 of advertiser #842,https://www.amazon.com?advertiser=842&ad=4
2536,842,Ad from advertiser #842,Ad #5 of advertiser #842,https://www.amazon.com?advertiser=842&ad=5
2537,843,Ad from advertiser #843,Ad #1 of advertiser #843,https://www.amazon.com?advertiser=843&ad=1
2538,843,Ad from advertiser #843,Ad #2 of advertiser #843,https://www.amazon.com?advertiser=843&ad=2
2539,843,Ad from advertiser #843,Ad #3 of advertiser #843,https://www.amazon.com?advertiser=843&ad=3
2540,843,Ad from advertiser #843,Ad #4 of advertiser #843,https://www.amazon.com?advertiser=843&ad=4
2541,844,Ad from advertiser #844,Ad #1 of advertiser #844,https://www.amazon.com?advertiser=844&ad=1
2542,844,Ad from advertiser #844,Ad #2 of advertiser #844,https://www.amazon.com?advertiser=844&ad=2
2543,845,Ad from advertiser #845,Ad #1 of advertiser #845,https://www.amazon.com?advertiser=845&ad=1
2544,845,Ad from advertiser #845,Ad #2 of advertiser #845,https://www.amazon.com?advertiser=845&ad=2
2545,845,Ad from advertiser #845,Ad #3 of advertiser #845,https://www.amazon.com?advertiser=845&ad=3
2546,846,Ad from advertiser #846,Ad #1 of advertiser #846,https://www.amazon.com?advertiser=846&ad=1
2547,846,Ad from advertiser #846,Ad #2 of advertiser #846,https://www.amazon.com?advertiser=846&ad=2
2548,846,Ad from advertiser #846,Ad #3 of advertiser #846,https://www.amazon.com?advertiser=846&ad=3
2549,846,Ad from advertiser #846,Ad #4 of advertiser #846,https://www.amazon.com?advertiser=846&ad=4
2550,847,Ad from advertiser #847,Ad #1 of advertiser #847,https://www.amazon.com?advertiser=847&ad=1
2551,847,Ad from advertiser #847,Ad #2 of advertiser #847,https://www.amazon.com?advertiser=847&ad=2
2552,847,Ad from advertiser #847,Ad #3 of advertiser #847,https://www.amazon.com?advertiser=847&ad=3
2553,847,Ad from advertiser #847,Ad #4 of advertiser #847,https://www.amazon.com?advertiser=847&ad=4
2554,847,Ad from advertiser #847,Ad #5 of advertiser #847,https://www.amazon.com?advertiser=847&ad=5
2555,848,Ad from advertiser #848,Ad #1 of advertiser #848,https://www.amazon.com?advertiser=848&ad=1
2556,848,Ad from advertiser #848,Ad #2 of advertiser #848,https://www.amazon.com?advertiser=848&ad=2
2557,848,Ad from advertiser #848,Ad #3 of advertiser #848,https://www.amazon.com?advertiser=848&ad=3
2558,848,Ad from advertiser #848,Ad #4 of advertiser #848,https://www.amazon.com?advertiser=848&ad=4
2559,848,Ad from advertiser #848,Ad #5 of advertiser #848,https://www.amazon.com?advertiser=848&ad=5
2560,849,Ad from advertiser #849,Ad #1 of advertiser #849,https://www.amazon.com?advertiser=849&ad=1
2561,849,Ad from advertiser #849,Ad #2 of advertiser #849,https://www.amazon.com?advertiser=849&ad=2
2562,849,Ad from advertiser #849,Ad #3 of advertiser #849,https://www.amazon.com?advertiser=849&ad=3
2563,849,Ad from advertiser #849,Ad #4 of advertiser #849,https://www.amazon.com?advertiser=849&ad=4
2564,849,Ad from advertiser #849,Ad #5 of advertiser #849,https://www.amazon.com?advertiser=849&ad=5
2565,850,Ad from advertiser #850,Ad #1 of advertiser #850,https://www.amazon.com?advertiser=850&ad=1
2566,851,Ad from advertiser #851,Ad #1 of advertiser #851,https://www.amazon.com?advertiser=851&ad=1
2567,851,Ad from advertiser #851,Ad #2 of advertiser #851,https://www.amazon.com?advertiser=851&ad=2
2568,852,Ad from advertiser #852,Ad #1 of advertiser #852,https://www.amazon.com?advertiser=852&ad=1
2569,852,Ad from advertiser #852,Ad #2 of advertiser #852,https://www.amazon.com?advertiser=852&ad=2
2570,852,Ad from advertiser #852,Ad #3 of advertiser #852,https://www.amazon.com?advertiser=852&ad=3
2571,852,Ad from advertiser #852,Ad #4 of advertiser #852,https://www.amazon.com?advertiser=852&ad=4
2572,853,Ad from advertiser #853,Ad #1 of advertiser #853,https://www.amazon.com?advertiser=853&ad=1
2573,853,Ad from advertiser #853,Ad #2 of advertiser #853,https://www.amazon.com?advertiser=853&ad=2
2574,853,Ad from advertiser #853,Ad #3 of advertiser #853,https://www.amazon.com?advertiser=853&ad=3
2575,853,Ad from advertiser #853,Ad #4 of advertiser #853,https://www.amazon.com?advertiser=853&ad=4
2576,854,Ad from advertiser #854,Ad #1 of advertiser #854,https://www.amazon.com?advertiser=854&ad=1
2577,854,Ad from advertiser #854,Ad #2 of advertiser #854,https://www.amazon.com?advertiser=854&ad=2
2578,855,Ad from advertiser #855,Ad #1 of advertiser #855,https://www.amazon.com?advertiser=855&ad=1
2579,855,Ad from advertiser #855,Ad #2 of advertiser #855,https://www.amazon.com?advertiser=855&ad=2
2580,856,Ad from advertiser #856,Ad #1 of advertiser #856,https://www.amazon.com?advertiser=856&ad=1
2581,856,Ad from advertiser #856,Ad #2 of advertiser #856,https://www.amazon.com?advertiser=856&ad=2
2582,856,Ad from advertiser #856,Ad #3 of advertiser #856,https://www.amazon.com?advertiser=856&ad=3
2583,857,Ad from advertiser #857,Ad #1 of advertiser #857,https://www.amazon.com?advertiser=857&ad=1
2584,857,Ad from advertiser #857,Ad #2 of advertiser #857,https://www.amazon.com?advertiser=857&ad=2
2585,857,Ad from advertiser #857,Ad #3 of advertiser #857,https://www.amazon.com?advertiser=857&ad=3
2586,858,Ad from advertiser #858,Ad #1 of advertiser #858,https://www.amazon.com?advertiser=858&ad=1
2587,858,Ad from advertiser #858,Ad #2 of advertiser #858,https://www.amazon.com?advertiser=858&ad=2
2588,858,Ad from advertiser #858,Ad #3 of advertiser #858,https://www.amazon.com?advertiser=858&ad=3
2589,858,Ad from advertiser #858,Ad #4 of advertiser #858,https://www.amazon.com?advertiser=858&ad=4
2590,859,Ad from advertiser #859,Ad #1 of advertiser #859,https://www.amazon.com?advertiser=859&ad=1
2591,859,Ad from advertiser #859,Ad #2 of advertiser #859,https://www.amazon.com?advertiser=859&ad=2
2592,860,Ad from advertiser #860,Ad #1 of advertiser #860,https://www.amazon.com?advertiser=860&ad=1
2593,860,Ad from advertiser #860,Ad #2 of advertiser #860,https://www.amazon.com?advertiser=860&ad=2
2594,860,Ad from advertiser #860,Ad #3 of advertiser #860,https://www.amazon.com?advertiser=860&ad=3
2595,860,Ad from advertiser #860,Ad #4 of advertiser #860,https://www.amazon.com?advertiser=860&ad=4
2596,860,Ad from advertiser #860,Ad #5 of advertiser #860,https://www.amazon.com?advertiser=860&ad=5
2597,861,Ad from advertiser #861,Ad #1 of advertiser #861,https://www.amazon.com?advertiser=861&ad=1
2598,862,Ad from advertiser #862,Ad #1 of advertiser #862,https://www.amazon.com?advertiser=862&ad=1
2599,862,Ad from advertiser #862,Ad #2 of advertiser #862,https://www.amazon.com?advertiser=862&ad=2
2600,862,Ad from advertiser #862,Ad #3 of advertiser #862,https://www.amazon.com?advertiser=862&ad=3
2601,862,Ad from advertiser #862,Ad #4 of advertiser #862,https://www.amazon.com?advertiser=862&ad=4
2602,862,Ad from advertiser #862,Ad #5 of advertiser #862,https://www.amazon.com?advertiser=862&ad=5
2603,863,Ad from advertiser #863,Ad #1 of advertiser #863,https://www.amazon.com?advertiser=863&ad=1
2604,863,Ad from advertiser #863,Ad #2 of advertiser #863,https://www.amazon.com?advertiser=863&ad=2
2605,864,Ad from advertiser #864,Ad #1 of advertiser #864,https://www.amazon.com?advertiser=864&ad=1
2606,864,Ad from advertiser #864,Ad #2 of advertiser #864,https://www.amazon.com?advertiser=864&ad=2
2607,864,Ad from advertiser #864,Ad #3 of advertiser #864,https://www.amazon.com?advertiser=864&ad=3
2608,864,Ad from advertiser #864,Ad #4 of advertiser #864,https://www.amazon.com?advertiser=864&ad=4
2609,865,Ad from advertiser #865,Ad #1 of advertiser #865,https://www.amazon.com?advertiser=865&ad=1
2610,865,Ad from advertiser #865,Ad #2 of advertiser #865,https://www.amazon.com?advertiser=865&ad=2
2611,865,Ad from advertiser #865,Ad #3 of advertiser #865,https://www.amazon.com?advertiser=865&ad=3
2612,865,Ad from advertiser #865,Ad #4 of advertiser #865,https://www.amazon.com?advertiser=865&ad=4
2613,865,Ad from advertiser #865,Ad #5 of advertiser #865,https://www.amazon.com?advertiser=865&ad=5
2614,866,Ad from advertiser #866,Ad #1 of advertiser #866,https://www.amazon.com?advertiser=866&ad=1
2615,867,Ad from advertiser #867,Ad #1 of advertiser #867,https://www.amazon.com?advertiser=867&ad=1
2616,867,Ad from advertiser #867,Ad #2 of advertiser #867,https://www.amazon.com?advertiser=867&ad=2
2617,867,Ad from advertiser #867,Ad #3 of advertiser #867,https://www.amazon.com?advertiser=867&ad=3
2618,867,Ad from advertiser #867,Ad #4 of advertiser #867,https://www.amazon.com?advertiser=867&ad=4
2619,868,Ad from advertiser #868,Ad #1 of advertiser #868,https://www.amazon.com?advertiser=868&ad=1
2620,869,Ad from advertiser #869,Ad #1 of advertiser #869,https://www.amazon.com?advertiser=869&ad=1
2621,870,Ad from advertiser #870,Ad #1 of advertiser #870,https://www.amazon.com?advertiser=870&ad=1
